id,slug,name,normalized_name,description,dish_family_id,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,origin_text,is_notable,created_at,updated_at
dish-wd-q188788,falafel,falafel,falafel,Canonical starter dish entry for falafel. Origin: Egypt. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q188788,,cui-wd-q1346230,Q188788,Falafel,,Egypt,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5435395,farl,Farl,farl,Canonical starter dish entry for Farl. Origin: Scotland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5435395,,,Q5435395,Farl,,Scotland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5436113,faroese-puffin,Faroese puffin,faroese puffin,Canonical starter dish entry for Faroese puffin. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5436113,,,Q5436113,Faroese puffin,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1397036,farofa,farofa,farofa,Canonical starter dish entry for farofa. Origin: Brazil. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1397036,,cui-wd-q614394,Q1397036,Farofa,,Brazil,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1397169,farsu-magru,Farsu magru,farsu magru,Canonical starter dish entry for Farsu magru. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1397169,,,Q1397169,Farsu magru,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q10280270,fatias-de-tomar,Fatias de Tomar,fatias de tomar,Canonical starter dish entry for Fatias de Tomar. Origin: Portugal. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q10280270,,cui-wd-q180817,Q10280270,Fatias de Tomar,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q85760630,fatoot-samneh,Fatoot samneh,fatoot samneh,Canonical starter dish entry for Fatoot samneh. Origin: Israel. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q85760630,,cui-wd-q62458,Q85760630,Fatoot samneh,,Israel,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1398251,fattoush,fattoush,fattoush,Canonical starter dish entry for fattoush. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1398251,,,Q1398251,Fattoush,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q19723512,fava,fava,fava,Canonical starter dish entry for fava. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q19723512,,cui-wd-q654493,Q19723512,Fava (Turkish dish),,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q59208435,festival,festival,festival,Canonical starter dish entry for festival. Origin: Jamaica. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q59208435,,,Q59208435,Festival (food),,Jamaica,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2915859,fettuccine-alfredo,Fettuccine Alfredo,fettuccine alfredo,Canonical starter dish entry for Fettuccine Alfredo. Associated cuisine: Italian-American cuisine. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2915859,cat-pasta-dishes-18ec3e4d,cui-american-60d23958,Q2915859,Fettuccine Alfredo,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q20016,fideua,fideuà,fideua,Canonical starter dish entry for fideuà. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q20016,cat-noodle-dishes-f57723d0,cui-wd-q622512,Q20016,Fideuà,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q117481518,fig-cake,Fig-cake,fig cake,Canonical starter dish entry for Fig-cake. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q117481518,cat-cakes-and-gateaux-d8e29f50,,Q117481518,Fig cake (fruit),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q60763218,filipino-spaghetti,Filipino spaghetti,filipino spaghetti,Canonical starter dish entry for Filipino spaghetti. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q60763218,cat-pasta-dishes-18ec3e4d,cui-wd-q1520796,Q60763218,Filipino spaghetti,,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q18693799,finlandia-candy,Finlandia (candy),finlandia candy,Canonical starter dish entry for Finlandia (candy). Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q18693799,cat-confections-and-sweets-33dd665f,,Q18693799,Finlandia (candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q113038927,fio-fio,Fio Fio,fio fio,Canonical starter dish entry for Fio Fio. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q113038927,,,Q113038927,Fio Fio,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q4352160,flake,Flake,flake,Canonical starter dish entry for Flake. Origin: United Kingdom. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q4352160,,cui-wd-q918277,Q4352160,Flake (chocolate bar),,United Kingdom,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q8961756,flaki,flaki,flaki,Canonical starter dish entry for flaki. Origin: Poland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q8961756,,cui-wd-q756020,Q8961756,Flaki,,Poland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5862467,flauta,Flauta,flauta,Canonical starter dish entry for Flauta. Origin: Mexico. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5862467,,cui-wd-q207965,Q5862467,Flauta,,Mexico,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5462678,fluffy-stuff,Fluffy Stuff,fluffy stuff,Canonical starter dish entry for Fluffy Stuff. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5462678,,,Q5462678,Fluffy Stuff,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2395693,forshmak,forshmak,forshmak,Canonical starter dish entry for forshmak. Associated cuisine: Russian cuisine. Origin: Eastern Europe. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2395693,,,Q2395693,Forshmak,,Eastern Europe,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3080164,fouee,Fouée,fouee,Canonical starter dish entry for Fouée. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3080164,,,Q3080164,Fouée,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5477799,fraise-tagada,Fraise Tagada,fraise tagada,Canonical starter dish entry for Fraise Tagada. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5477799,,,Q5477799,Fraise Tagada,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q681770,frankfurter-wurstchen,Frankfurter Würstchen,frankfurter wurstchen,Canonical starter dish entry for Frankfurter Würstchen. Origin: Germany. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q681770,,cui-wd-q47629,Q681770,Frankfurter Würstchen,,Germany,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3087310,freedent,Freedent,freedent,Canonical starter dish entry for Freedent. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3087310,,,Q3087310,Freedent,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3309212,french-dip-sandwich,French dip sandwich,french dip sandwich,Canonical starter dish entry for French dip sandwich. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3309212,cat-sandwiches-116c3e15,cui-american-60d23958,Q3309212,French dip,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q18164838,french-onion-dip,French onion dip,french onion dip,Canonical starter dish entry for French onion dip. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q18164838,cat-dips-and-spreads-3b58ecf2,cui-american-60d23958,Q18164838,French onion dip,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q30737843,french-tacos,French tacos,french tacos,Canonical starter dish entry for French tacos. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q30737843,,cui-wd-q6661,Q30737843,French tacos,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q938386,fricasse,Fricasse,fricasse,Canonical starter dish entry for Fricasse. Origin: Tunisia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q938386,,cui-wd-q1328433,Q938386,Fricasse,,Tunisia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5503409,fricot,Fricot,fricot,Canonical starter dish entry for Fricot. Origin: Acadia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5503409,,,Q5503409,Fricot,,Acadia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1756289,fried-bread,fried bread,fried bread,Canonical starter dish entry for fried bread. Origin: Moravia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1756289,cat-breads-and-loaves-c2814f9c,,Q1756289,Fried bread,,Moravia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5503619,fried-eggplant,fried eggplant,fried eggplant,Canonical starter dish entry for fried eggplant. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5503619,cat-fried-dishes-and-fritters-31bc2558,,Q5503619,Fried eggplant,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1465330,fried-ice-cream,fried ice cream,fried ice cream,Canonical starter dish entry for fried ice cream. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1465330,cat-fried-dishes-and-fritters-31bc2558,,Q1465330,Fried ice cream,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5503628,fried-plantain,fried plantain,fried plantain,Canonical starter dish entry for fried plantain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5503628,cat-fried-dishes-and-fritters-31bc2558,,Q5503628,Fried plantain,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1076874,fried-rice,fried rice,fried rice,Canonical starter dish entry for fried rice. Associated cuisine: Asian cuisine. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1076874,cat-rice-dishes-e5a0eea5,,Q1076874,Fried rice,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q152088,fries,fries,fries,Canonical starter dish entry for fries. Origin: Belgium. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q152088,cat-snacks-and-street-food-7e6d6760,cui-belgian-f69a2115,Q152088,French fries,,Belgium,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1464898,frikandel,frikandel,frikandel,Canonical starter dish entry for frikandel. Origin: Low Countries. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1464898,,,Q1464898,Frikandel,,Low Countries,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q85762176,fritas-de-prasa,Fritas de prasa,fritas de prasa,Canonical starter dish entry for Fritas de prasa. Associated cuisine: Sephardic Jewish cuisine. Origin: Israel. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q85762176,,cui-wd-q62458,Q85762176,Fritas de prasa,,Israel,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5506126,frooties,Frooties,frooties,Canonical starter dish entry for Frooties. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5506126,,,Q5506126,Frooties,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q137785263,frozen-salad,Frozen salad,frozen salad,Canonical starter dish entry for Frozen salad. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q137785263,cat-salads-aa3e870c,,Q137785263,Frozen salad,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5506367,fruit-gushers,Fruit Gushers,fruit gushers,Canonical starter dish entry for Fruit Gushers. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5506367,,,Q5506367,Fruit Gushers,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q152834,fruit-salad,fruit salad,fruit salad,Canonical starter dish entry for fruit salad. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q152834,cat-salads-aa3e870c,,Q152834,Fruit salad,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2620136,fruit-tella,Fruit-tella,fruit tella,Canonical starter dish entry for Fruit-tella. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2620136,,,Q2620136,Fruit-tella,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1471040,frutta-martorana,Frutta martorana,frutta martorana,Canonical starter dish entry for Frutta martorana. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1471040,,cui-wd-q192786,Q1471040,Frutta martorana,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q379138,fudge,fudge,fudge,Canonical starter dish entry for fudge. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q379138,cat-confections-and-sweets-33dd665f,cui-american-60d23958,Q379138,Fudge,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q941004,fufu,fufu,fufu,Canonical starter dish entry for fufu. Origin: Ghana. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q941004,,,Q941004,Fufu,,Ghana,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1473422,ful-medames,Ful medames,ful medames,Canonical starter dish entry for Ful medames. Origin: Egypt. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1473422,,cui-wd-q1346230,Q1473422,Ful medames,,Egypt,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q60150397,funchoza,Funchoza,funchoza,Canonical starter dish entry for Funchoza. Associated cuisine: Koryo-saram cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q60150397,,,Q60150397,Funchoza,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7202578,gabacai,Gabacai,gabacai,Canonical starter dish entry for Gabacai. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7202578,,,Q7202578,Guoba Cuisine,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q950976,gachas,gachas,gachas,Canonical starter dish entry for gachas. Associated cuisine: Andalusian cuisine. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q950976,,cui-wd-q622512,Q950976,Gachas,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q209304,gado-gado,gado-gado,gado gado,Canonical starter dish entry for gado-gado. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q209304,,cui-wd-q787497,Q209304,Gado-gado,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q896508,gaisburger-marsch,Gaisburger Marsch,gaisburger marsch,Canonical starter dish entry for Gaisburger Marsch. Origin: Germany. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q896508,,cui-wd-q47629,Q896508,Gaisburger Marsch,,Germany,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5517536,gajak,gajak,gajak,Canonical starter dish entry for gajak. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5517536,,cui-wd-q192087,Q5517536,Gajak,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5317729,gajar-ka-halwa,gajar ka halwa,gajar ka halwa,Canonical starter dish entry for gajar ka halwa. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5317729,,cui-wd-q192087,Q5317729,Gajar ka halwa,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q923729,galantine,galantine,galantine,Canonical starter dish entry for galantine. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q923729,,cui-wd-q6661,Q923729,Galantine,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12233354,galayet-bandora,galayet bandora,galayet bandora,Canonical starter dish entry for galayet bandora. Origin: Jordan. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12233354,,cui-wd-q2915172,Q12233354,Qalayet bandora,,Jordan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5371702,galbi-jjim,galbi-jjim,galbi jjim,Canonical starter dish entry for galbi-jjim. Origin: Korea. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5371702,,cui-wd-q647500,Q5371702,Galbi-jjim,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3094712,galette-saucisse,galette-saucisse,galette saucisse,Canonical starter dish entry for galette-saucisse. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3094712,,cui-wd-q6661,Q3094712,Galette-saucisse,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q109820549,galician-bread,Galician bread,galician bread,Canonical starter dish entry for Galician bread. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q109820549,cat-breads-and-loaves-c2814f9c,cui-wd-q622512,Q109820549,Galician bread,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5875021,gambas-con-gabardina,Gambas con gabardina,gambas con gabardina,Canonical starter dish entry for Gambas con gabardina. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5875021,,,Q5875021,Gambas con gabardina,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3083513,garbure,Garbure,garbure,Canonical starter dish entry for Garbure. Associated cuisine: French cuisine. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3083513,,cui-wd-q6661,Q3083513,Garbure,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5522421,garden-salad,garden salad,garden salad,Canonical starter dish entry for garden salad. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5522421,cat-salads-aa3e870c,,Q5522421,Garden salad,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5523464,garlic-fingers,Garlic fingers,garlic fingers,Canonical starter dish entry for Garlic fingers. Origin: Canada. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5523464,,cui-wd-q1324207,Q5523464,Garlic fingers,,Canada,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q15121455,garlic-soup,garlic soup,garlic soup,Canonical starter dish entry for garlic soup. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q15121455,cat-soups-58c2caa7,,Q15121455,Garlic soup,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q683495,gateau-basque,gâteau Basque,gateau basque,Canonical starter dish entry for gâteau Basque. Associated cuisine: Basque cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q683495,cat-cakes-and-gateaux-d8e29f50,,Q683495,Gâteau Basque,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
